Time_s,Sensor_1_x_0.05000m_micrometers,Sensor_2_x_0.25000m_micrometers,Sensor_3_x_0.45000m_micrometers,Sensor_4_x_0.65000m_micrometers,Sensor_5_x_0.85000m_micrometers,Sensor_6_x_1.05000m_micrometers,Sensor_7_x_1.25000m_micrometers,Sensor_8_x_1.45000m_micrometers,Sensor_9_x_1.65000m_micrometers,Sensor_10_x_1.85000m_micrometers,Sensor_11_x_2.05000m_micrometers,Sensor_12_x_2.25000m_micrometers,Sensor_13_x_2.45000m_micrometers,Sensor_14_x_2.65000m_micrometers,Sensor_15_x_2.85000m_micrometers,Sensor_16_x_3.05000m_micrometers
-0.02999999999999403,297.97199999999964,162.9799999999997,314.5439999999997,487.87599999999964,457.9999999999997,316.2199999999998,253.04799999999986,374.9359999999996,164.15199999999987,359.1199999999999,457.08399999999995,224.00399999999976,261.7399999999998,385.0679999999997,170.89199999999965,180.52799999999962
-0.029799999999987392,297.9799999999997,162.99999999999972,314.5719999999998,487.91999999999973,458.0159999999998,316.23599999999976,253.05999999999977,374.89999999999964,164.16799999999984,359.15999999999985,457.1159999999998,224.02399999999972,261.70399999999984,385.05599999999976,170.89199999999965,180.55199999999982
-0.029599999999987858,297.96399999999966,163.00399999999973,314.5559999999997,487.87199999999956,458.0079999999997,316.2319999999998,253.0839999999999,374.8959999999996,164.17199999999985,359.1279999999999,457.0919999999999,224.02799999999985,261.73599999999976,385.0759999999999,170.87199999999967,180.53199999999975
-0.02939999999998122,297.9879999999997,162.9999999999997,314.5639999999998,487.9399999999996,458.0199999999997,316.2279999999998,253.05999999999986,374.8959999999996,164.15999999999985,359.1399999999999,457.0999999999999,224.03599999999975,261.6999999999998,385.0959999999999,170.91199999999964,180.53999999999968
-0.029200000000003,297.9759999999997,162.9839999999997,314.59599999999983,487.9079999999996,458.01199999999983,316.2439999999998,253.08399999999983,374.87599999999964,164.19599999999983,359.14799999999985,457.0999999999998,224.01599999999968,261.69199999999984,385.1159999999999,170.87599999999966,180.53599999999975
-0.029000000000003467,297.95199999999966,163.00799999999967,314.57999999999987,487.9319999999996,458.0319999999998,316.2239999999998,253.03999999999982,374.91199999999964,164.18799999999982,359.1119999999999,457.1119999999999,224.0239999999998,261.6879999999998,385.08799999999985,170.87999999999965,180.50799999999964
-0.028799999999996828,297.9479999999997,162.9999999999997,314.5639999999998,487.8599999999997,458.0119999999997,316.1999999999998,253.05599999999987,374.91199999999964,164.17999999999984,359.1519999999999,457.1119999999999,223.9999999999997,261.7159999999998,385.1039999999999,170.89199999999965,180.53999999999974
-0.0286000000000044,297.9759999999997,163.02399999999975,314.5519999999998,487.89999999999964,458.0279999999999,316.2519999999998,253.07999999999987,374.8959999999996,164.15199999999987,359.13599999999985,457.1199999999998,224.02399999999972,261.7399999999998,385.0879999999999,170.85999999999967,180.50399999999968
-0.02839999999998355,297.99999999999966,163.00399999999973,314.5999999999998,487.9279999999997,458.0479999999998,316.2159999999998,253.05599999999987,374.87999999999965,164.17599999999985,359.1279999999999,457.1559999999998,223.9799999999997,261.7319999999998,385.08799999999985,170.84399999999968,180.45999999999958
-0.02819999999999112,297.9879999999997,162.99999999999972,314.58799999999985,487.89599999999956,458.05999999999983,316.26799999999974,253.07599999999988,374.90399999999966,164.17999999999984,359.13599999999985,457.1199999999999,224.02399999999983,261.7119999999998,385.0799999999999,170.8519999999997,180.4999999999996
