Time_s,Sensor_1_x_0.05000m_micrometers,Sensor_2_x_0.25000m_micrometers,Sensor_3_x_0.45000m_micrometers,Sensor_4_x_0.65000m_micrometers,Sensor_5_x_0.85000m_micrometers,Sensor_6_x_1.05000m_micrometers,Sensor_7_x_1.25000m_micrometers,Sensor_8_x_1.45000m_micrometers,Sensor_9_x_1.65000m_micrometers,Sensor_10_x_1.85000m_micrometers,Sensor_11_x_2.05000m_micrometers,Sensor_12_x_2.25000m_micrometers,Sensor_13_x_2.45000m_micrometers,Sensor_14_x_2.65000m_micrometers,Sensor_15_x_2.85000m_micrometers,Sensor_16_x_3.05000m_micrometers
-0.030000000000015348,1596.4479999999999,1428.3959999999997,1567.52,1691.36,1779.3919999999998,1553.6519999999996,1527.8519999999996,1641.5399999999997,1404.3199999999995,1549.3999999999996,1701.2879999999998,1402.3519999999996,1516.8559999999995,1637.2519999999997,1406.66,1405.936
-0.02980000000000871,1596.48,1428.3759999999997,1567.4719999999998,1691.3439999999996,1779.4479999999999,1553.7079999999999,1527.8959999999997,1641.6199999999997,1404.3559999999998,1549.404,1701.28,1402.2399999999998,1516.8239999999998,1637.252,1406.6559999999997,1405.9199999999996
-0.02960000000000207,1596.4359999999997,1428.3719999999998,1567.4759999999999,1691.3639999999996,1779.4359999999997,1553.6919999999996,1527.8119999999997,1641.5039999999997,1404.3399999999997,1549.4199999999998,1701.2079999999994,1402.3359999999998,1516.8519999999999,1637.2079999999999,1406.56,1405.9719999999995
-0.02940000000000964,1596.436,1428.3719999999998,1567.512,1691.3119999999994,1779.3999999999996,1553.6639999999995,1527.8519999999996,1641.58,1404.3319999999999,1549.4239999999998,1701.1879999999996,1402.3479999999997,1516.86,1637.2639999999997,1406.6279999999997,1405.9119999999998
-0.02919999999998879,1596.4599999999998,1428.432,1567.5279999999998,1691.3319999999999,1779.4279999999999,1553.6919999999998,1527.8799999999997,1641.568,1404.336,1549.3959999999997,1701.268,1402.3199999999997,1516.8399999999997,1637.2,1406.6599999999999,1405.9279999999997
-0.028999999999996362,1596.432,1428.4199999999998,1567.4999999999998,1691.328,1779.36,1553.6799999999998,1527.8959999999997,1641.532,1404.3719999999998,1549.4119999999998,1701.2559999999999,1402.3159999999996,1516.8159999999996,1637.192,1406.6559999999997,1405.9119999999998
-0.028800000000003934,1596.4399999999998,1428.4199999999998,1567.528,1691.3759999999997,1779.3839999999996,1553.7239999999997,1527.8879999999995,1641.5799999999995,1404.3039999999999,1549.3639999999998,1701.292,1402.176,1516.8239999999998,1637.2599999999998,1406.616,1405.9039999999998
-0.028600000000011505,1596.4599999999998,1428.4319999999998,1567.4959999999996,1691.3439999999998,1779.3839999999996,1553.7039999999995,1527.8719999999998,1641.5519999999997,1404.3199999999997,1549.3319999999999,1701.36,1402.2679999999996,1516.84,1637.2719999999997,1406.5839999999998,1405.9479999999999
-0.028400000000019077,1596.512,1428.428,1567.5119999999997,1691.328,1779.396,1553.7279999999996,1527.8639999999996,1641.5520000000001,1404.3799999999997,1549.408,1701.2719999999997,1402.2239999999997,1516.824,1637.1439999999998,1406.6439999999998,1405.9559999999997
-0.028200000000012437,1596.436,1428.432,1567.552,1691.3599999999994,1779.4,1553.6919999999996,1527.8719999999996,1641.6,1404.3079999999998,1549.3879999999997,1701.3079999999995,1402.3119999999994,1516.788,1637.2359999999996,1406.5799999999997,1405.9119999999998
