Time_s,Sensor_1_x_0.05000m_micrometers,Sensor_2_x_0.25000m_micrometers,Sensor_3_x_0.45000m_micrometers,Sensor_4_x_0.65000m_micrometers,Sensor_5_x_0.85000m_micrometers,Sensor_6_x_1.05000m_micrometers,Sensor_7_x_1.25000m_micrometers,Sensor_8_x_1.45000m_micrometers,Sensor_9_x_1.65000m_micrometers,Sensor_10_x_1.85000m_micrometers,Sensor_11_x_2.05000m_micrometers,Sensor_12_x_2.25000m_micrometers,Sensor_13_x_2.45000m_micrometers,Sensor_14_x_2.65000m_micrometers,Sensor_15_x_2.85000m_micrometers,Sensor_16_x_3.05000m_micrometers
-0.02999999999999403,297.0119999999998,163.04399999999987,314.8159999999997,487.9439999999997,458.0159999999998,316.2119999999998,253.0559999999998,374.7999999999997,160.06399999999985,349.18399999999986,443.1759999999998,208.68799999999982,244.0239999999998,380.3479999999997,169.17199999999985,180.43199999999962
-0.029799999999987392,297.03999999999985,163.0559999999998,314.7999999999997,487.9039999999997,458.0319999999998,316.2279999999998,253.03199999999975,374.77999999999975,160.0559999999998,349.1399999999999,443.17999999999984,208.74799999999976,244.02399999999975,380.35599999999965,169.15599999999986,180.4559999999996
-0.029599999999987858,297.0239999999998,163.05199999999985,314.8119999999997,487.9119999999997,458.08399999999983,316.24799999999976,253.03599999999977,374.7999999999997,160.0639999999998,349.1439999999999,443.1959999999998,208.7079999999998,243.9959999999997,380.3519999999997,169.15199999999987,180.41999999999962
-0.02939999999999543,297.02799999999985,163.04399999999978,314.75599999999974,487.8879999999996,458.0199999999997,316.2279999999998,252.99199999999973,374.74799999999976,160.06799999999984,349.1639999999999,443.20399999999984,208.71599999999975,244.03599999999977,380.36799999999965,169.13999999999987,180.41599999999966
-0.029199999999995896,297.0239999999997,163.06799999999984,314.77999999999975,487.89999999999964,458.0279999999998,316.2199999999998,253.02799999999974,374.7399999999998,160.0359999999997,349.1119999999999,443.2239999999998,208.7199999999998,243.99199999999968,380.3439999999997,169.1159999999999,180.44799999999958
-0.028999999999996362,297.03999999999974,163.05199999999977,314.73599999999976,487.89199999999965,458.0359999999998,316.1959999999998,253.0399999999999,374.76799999999974,160.05199999999982,349.20399999999984,443.1959999999998,208.73999999999978,244.0079999999998,380.3359999999997,169.17199999999985,180.40399999999968
-0.028799999999996828,296.99199999999973,163.0439999999998,314.77199999999976,487.8879999999996,458.06399999999996,316.23599999999976,253.0599999999998,374.76799999999974,160.01999999999975,349.17199999999985,443.1759999999998,208.73999999999978,244.02399999999975,380.3279999999997,169.19599999999983,180.42799999999966
-0.028599999999997294,297.03999999999985,163.07599999999988,314.77199999999976,487.8839999999997,458.05199999999985,316.1759999999998,253.03199999999978,374.74799999999976,160.00799999999975,349.18399999999986,443.19199999999984,208.71199999999982,244.0279999999998,380.3519999999997,169.19599999999983,180.41199999999964
-0.02839999999999776,296.9999999999997,163.05599999999987,314.7439999999998,487.85599999999977,458.0239999999998,316.2159999999998,253.03999999999982,374.7639999999998,159.97999999999973,349.19199999999984,443.18399999999986,208.68799999999982,244.04799999999977,380.30399999999975,169.16399999999985,180.39999999999964
-0.02819999999999112,297.0119999999997,163.03199999999975,314.7759999999997,487.86799999999965,458.05999999999983,316.20399999999984,253.0599999999998,374.7639999999998,159.9919999999996,349.1639999999999,443.23599999999976,208.7199999999998,244.01599999999976,380.3319999999997,169.17599999999985,180.38799999999964
-0.027999999999984482,296.9799999999997,163.0599999999998,314.79199999999975,487.8599999999997,458.0039999999998,316.2159999999998,253.03199999999978,374.77199999999976,160.02799999999974,349.1439999999999,443.18399999999986,208.7319999999998,244.0199999999997,380.3599999999997,169.14399999999986,180.41199999999964
-0.027799999999984948,297.01999999999975,163.0559999999998,314.75599999999974,487.87999999999977,458.0279999999998,316.2279999999998,253.03599999999975,374.75599999999974,160.0399999999998,349.1439999999999,443.2399999999998,208.74799999999976,243.99999999999972,380.3599999999997,169.15199999999987,180.41199999999964
-0.02759999999999252,297.02799999999985,163.07999999999984,314.78399999999976,487.8479999999998,458.01999999999987,316.2159999999998,253.04799999999986,374.7759999999997,159.97999999999965,349.1439999999999,443.2159999999998,208.79999999999973,244.03199999999975,380.3599999999997,169.17999999999984,180.39599999999965
-0.027399999999992986,297.0079999999997,163.0559999999999,314.77199999999976,487.87999999999977,457.9879999999997,316.2119999999998,253.05199999999977,374.76799999999974,160.0399999999998,349.1759999999998,443.17999999999984,208.77199999999976,244.0199999999998,380.3279999999997,169.17199999999985,180.41999999999962
