Time_s,Sensor_1_x_0.05000m_micrometers,Sensor_2_x_0.25000m_micrometers,Sensor_3_x_0.45000m_micrometers,Sensor_4_x_0.65000m_micrometers,Sensor_5_x_0.85000m_micrometers,Sensor_6_x_1.05000m_micrometers,Sensor_7_x_1.25000m_micrometers,Sensor_8_x_1.45000m_micrometers,Sensor_9_x_1.65000m_micrometers,Sensor_10_x_1.85000m_micrometers,Sensor_11_x_2.05000m_micrometers,Sensor_12_x_2.25000m_micrometers,Sensor_13_x_2.45000m_micrometers,Sensor_14_x_2.65000m_micrometers,Sensor_15_x_2.85000m_micrometers,Sensor_16_x_3.05000m_micrometers
-0.029999999999972715,1046.156,887.0039999999997,1016.9039999999998,1139.696,1224.484,1003.0439999999996,967.2959999999999,1075.9359999999997,860.5599999999998,1000.8599999999997,1149.6799999999998,854.5079999999996,968.0039999999997,1087.1119999999996,864.5159999999998,857.0079999999998
-0.029799999999980287,1046.1439999999998,886.9639999999999,1016.8999999999999,1139.6519999999998,1224.4759999999999,1003.1119999999999,967.2599999999999,1075.8879999999997,860.5239999999997,1000.8679999999995,1149.6919999999996,854.5039999999997,967.9519999999999,1087.0999999999997,864.5519999999997,857.0399999999997
-0.029599999999973647,1046.1479999999997,886.9919999999998,1016.9279999999997,1139.6719999999998,1224.5399999999997,1003.0759999999997,967.2439999999999,1075.8319999999999,860.5079999999996,1000.9119999999999,1149.6960000000001,854.5079999999998,968.0159999999998,1087.1239999999998,864.5119999999997,856.9879999999997
-0.029399999999967008,1046.1679999999997,886.9999999999998,1016.9079999999998,1139.6439999999998,1224.4999999999998,1003.0799999999997,967.2399999999998,1075.904,860.5119999999997,1000.8599999999999,1149.696,854.5279999999997,968.0159999999998,1087.1199999999997,864.5439999999996,856.9959999999998
-0.029200000000003,1046.1039999999998,886.9919999999998,1016.9279999999999,1139.6919999999998,1224.4919999999997,1003.0799999999997,967.2519999999997,1075.9039999999998,860.5359999999997,1000.8919999999998,1149.7279999999998,854.4919999999996,968.0239999999998,1087.108,864.5599999999997,856.9999999999998
-0.028999999999996362,1046.1599999999999,887.0039999999999,1016.8759999999996,1139.656,1224.5199999999998,1003.0879999999997,967.2359999999996,1075.896,860.5119999999997,1000.8839999999998,1149.6999999999998,854.5359999999997,968.0199999999998,1087.0839999999996,864.5479999999998,857.0199999999999
-0.028799999999989723,1046.1119999999996,887.0279999999999,1016.896,1139.7079999999999,1224.5119999999997,1003.0679999999999,967.2799999999997,1075.8919999999998,860.5239999999997,1000.8559999999998,1149.676,854.5439999999996,968.0359999999998,1087.1079999999997,864.4999999999997,857.0319999999998
-0.028599999999983083,1046.1359999999997,886.9919999999998,1016.9479999999998,1139.6759999999997,1224.4999999999998,1003.0399999999997,967.2719999999997,1075.9279999999999,860.5079999999998,1000.8639999999999,1149.6559999999997,854.5279999999997,967.9999999999998,1087.0839999999996,864.4999999999997,857.0439999999999
-0.028399999999990655,1046.1319999999998,886.9919999999998,1016.9319999999998,1139.7079999999996,1224.5159999999998,1003.0839999999998,967.2799999999995,1075.9679999999998,860.4959999999998,1000.9159999999998,1149.6399999999999,854.5519999999997,968.0359999999997,1087.1439999999998,864.5199999999998,857.0079999999998
-0.028199999999984016,1046.1039999999998,887.0319999999998,1016.9279999999997,1139.7039999999997,1224.4999999999998,1003.0959999999998,967.2279999999997,1075.8719999999998,860.5159999999996,1000.8439999999998,1149.6679999999997,854.5559999999998,968.0279999999999,1087.1239999999998,864.4999999999997,857.0199999999999
