Time_s,Sensor_1_x_0.05000m_micrometers,Sensor_2_x_0.25000m_micrometers,Sensor_3_x_0.45000m_micrometers,Sensor_4_x_0.65000m_micrometers,Sensor_5_x_0.85000m_micrometers,Sensor_6_x_1.05000m_micrometers,Sensor_7_x_1.25000m_micrometers,Sensor_8_x_1.45000m_micrometers,Sensor_9_x_1.65000m_micrometers,Sensor_10_x_1.85000m_micrometers,Sensor_11_x_2.05000m_micrometers,Sensor_12_x_2.25000m_micrometers,Sensor_13_x_2.45000m_micrometers,Sensor_14_x_2.65000m_micrometers,Sensor_15_x_2.85000m_micrometers,Sensor_16_x_3.05000m_micrometers
-0.030000000000001137,341.42399999999964,210.45599999999968,398.86799999999965,561.5799999999997,586.992,365.8639999999997,270.9079999999996,379.2399999999998,156.2159999999998,321.66799999999984,493.79199999999963,236.78799999999973,270.1359999999998,381.6159999999999,165.36399999999966,177.6079999999998
-0.029799999999994498,341.43999999999966,210.39999999999964,398.8119999999997,561.5839999999996,587.0159999999998,365.8639999999997,270.89999999999964,379.20399999999984,156.23999999999978,321.69199999999984,493.8199999999997,236.81199999999973,270.1199999999999,381.64799999999985,165.28399999999974,177.56399999999985
-0.02960000000000207,341.4479999999996,210.4239999999996,398.8319999999997,561.5319999999996,587.0279999999999,365.85599999999965,270.92399999999964,379.24799999999976,156.23999999999978,321.6519999999999,493.81599999999963,236.79599999999974,270.0799999999998,381.67199999999985,165.35599999999968,177.5919999999998
-0.029400000000002535,341.47199999999964,210.41599999999963,398.8199999999997,561.5799999999997,587.0519999999999,365.8279999999997,270.93599999999964,379.2399999999998,156.22799999999978,321.65999999999985,493.77599999999984,236.76399999999975,270.08799999999985,381.6639999999999,165.3199999999997,177.5439999999998
-0.029200000000003,341.45599999999956,210.44799999999958,398.8079999999997,561.5839999999996,587.0679999999999,365.8439999999997,270.9479999999996,379.2119999999998,156.19999999999982,321.70399999999984,493.8479999999996,236.81599999999972,270.09999999999985,381.64799999999985,165.3319999999997,177.56799999999976
-0.028999999999996362,341.46399999999966,210.44799999999958,398.8479999999997,561.5599999999996,587.0319999999999,365.8599999999997,270.9639999999996,379.25999999999976,156.24799999999976,321.7119999999998,493.8199999999997,236.8079999999997,270.0959999999999,381.6239999999999,165.34799999999967,177.53599999999975
-0.028799999999989723,341.4999999999997,210.43999999999966,398.8439999999997,561.5639999999996,587.0359999999998,365.8439999999997,270.93999999999966,379.2279999999998,156.2239999999998,321.7159999999998,493.8199999999997,236.80399999999972,270.1239999999998,381.6399999999999,165.31599999999972,177.57599999999985
-0.02859999999999019,341.4599999999997,210.44399999999965,398.7999999999997,561.5919999999996,586.9879999999999,365.85599999999965,270.9439999999996,379.2519999999998,156.19599999999983,321.67999999999984,493.81599999999963,236.79599999999974,270.1239999999999,381.67999999999984,165.31199999999973,177.5839999999999
-0.028400000000004866,341.4919999999997,210.41999999999962,398.80399999999975,561.5799999999996,587.0359999999998,365.87999999999965,270.9199999999996,379.2519999999998,156.2079999999998,321.7399999999998,493.8399999999998,236.76799999999974,270.13599999999985,381.6479999999998,165.31199999999973,177.56799999999976
-0.028199999999998226,341.4439999999996,210.47999999999962,398.8399999999997,561.6279999999996,587.0479999999999,365.8359999999997,270.9159999999996,379.27999999999975,156.24399999999977,321.70399999999984,493.8359999999997,236.77199999999976,270.1239999999999,381.6159999999999,165.3279999999997,177.59999999999982
-0.027999999999991587,341.45999999999964,210.46399999999963,398.8079999999997,561.5719999999995,587.0239999999999,365.8239999999997,270.9319999999996,379.25599999999974,156.23999999999978,321.7199999999998,493.8279999999997,236.79199999999975,270.10799999999983,381.66799999999984,165.3239999999997,177.54399999999973
-0.02779999999999916,341.46399999999966,210.45999999999958,398.8079999999997,561.5639999999996,587.0359999999998,365.8519999999997,270.92799999999966,379.2999999999997,156.2159999999998,321.69199999999984,493.7999999999996,236.77999999999975,270.1279999999999,381.62399999999985,165.30399999999972,177.59999999999982
-0.02760000000000673,341.4119999999997,210.41199999999964,398.8439999999997,561.6159999999996,586.9959999999999,365.8639999999997,270.9319999999996,379.2879999999997,156.23999999999978,321.7079999999998,493.8359999999997,236.8079999999997,270.1399999999999,381.6159999999999,165.3199999999997,177.5919999999998
-0.02740000000000009,341.4679999999997,210.41999999999962,398.78399999999976,561.5879999999996,587.0079999999999,365.8599999999997,270.9199999999996,379.25999999999976,156.25999999999976,321.6959999999998,493.8399999999998,236.80399999999972,270.13599999999985,381.63599999999985,165.3399999999997,177.55199999999968
-0.02719999999999345,341.4279999999996,210.4239999999996,398.8279999999997,561.6079999999996,586.9839999999999,365.87599999999964,270.9079999999996,379.2159999999998,156.2199999999998,321.68399999999986,493.8199999999997,236.79599999999974,270.19199999999984,381.6519999999999,165.35999999999967,177.55599999999976
-0.026999999999993918,341.47199999999964,210.43199999999962,398.8279999999997,561.5759999999997,587.0159999999998,365.8519999999997,270.91599999999966,379.2399999999998,156.29199999999975,321.69199999999984,493.8399999999996,236.79999999999973,270.1399999999999,381.64399999999983,165.3279999999997,177.58399999999983
-0.02680000000000149,341.45199999999966,210.41999999999962,398.8279999999997,561.6159999999996,587.0079999999999,365.8719999999997,270.9199999999996,379.25999999999976,156.24399999999977,321.66799999999984,493.8319999999996,236.81199999999973,270.13599999999985,381.6279999999999,165.35599999999968,177.58399999999983
