Time_s,Sensor_1_x_0.05000m_micrometers,Sensor_2_x_0.25000m_micrometers,Sensor_3_x_0.45000m_micrometers,Sensor_4_x_0.65000m_micrometers,Sensor_5_x_0.85000m_micrometers,Sensor_6_x_1.05000m_micrometers,Sensor_7_x_1.25000m_micrometers,Sensor_8_x_1.45000m_micrometers,Sensor_9_x_1.65000m_micrometers,Sensor_10_x_1.85000m_micrometers,Sensor_11_x_2.05000m_micrometers,Sensor_12_x_2.25000m_micrometers,Sensor_13_x_2.45000m_micrometers,Sensor_14_x_2.65000m_micrometers,Sensor_15_x_2.85000m_micrometers,Sensor_16_x_3.05000m_micrometers
-0.030000000000001137,836.3679999999997,705.8319999999998,911.3279999999997,1071.924,1096.1839999999997,880.6319999999998,781.0799999999999,879.4799999999998,628.2079999999997,762.6839999999996,909.6479999999998,575.2919999999997,651.6399999999998,737.0959999999998,524.0119999999997,482.26799999999974
-0.029799999999994498,836.3279999999997,705.8239999999998,911.3079999999998,1071.8959999999997,1096.1759999999997,880.6759999999998,781.0719999999999,879.4479999999998,628.2039999999998,762.704,909.6319999999998,575.2879999999998,651.6199999999998,737.0879999999999,524.0479999999998,482.28399999999976
-0.02960000000000207,836.3319999999998,705.8359999999997,911.2999999999998,1071.8559999999998,1096.176,880.6719999999998,781.0639999999999,879.4679999999996,628.1999999999998,762.7039999999997,909.6279999999999,575.2919999999997,651.5959999999995,737.0799999999998,524.0399999999997,482.30399999999975
-0.02939999999998122,836.3479999999997,705.8439999999997,911.3559999999998,1071.9,1096.1919999999998,880.6639999999998,781.0799999999998,879.4639999999997,628.1999999999998,762.6799999999996,909.6759999999998,575.3679999999997,651.6079999999996,737.0879999999999,524.0239999999997,482.3199999999997
-0.02919999999998879,836.3279999999997,705.8559999999998,911.3359999999997,1071.9119999999998,1096.1919999999998,880.684,781.0919999999999,879.4559999999998,628.2119999999998,762.6759999999997,909.6279999999999,575.2919999999997,651.5599999999997,737.0919999999999,524.0279999999999,482.29199999999975
-0.028999999999996362,836.3479999999997,705.8599999999997,911.3079999999998,1071.9119999999998,1096.196,880.6639999999998,781.0519999999999,879.4599999999997,628.1679999999999,762.7039999999997,909.6159999999996,575.3639999999998,651.6199999999997,737.1159999999998,524.0319999999998,482.2959999999997
-0.028799999999975512,836.3319999999997,705.8439999999998,911.3279999999997,1071.888,1096.1639999999998,880.6839999999999,781.0679999999999,879.4239999999998,628.1999999999998,762.6919999999998,909.6239999999998,575.2999999999997,651.6039999999997,737.0719999999999,524.0039999999997,482.27199999999976
-0.028600000000011505,836.3279999999997,705.8479999999996,911.3319999999998,1071.8959999999997,1096.1879999999996,880.6759999999998,781.0639999999999,879.4959999999998,628.1919999999998,762.7199999999998,909.6559999999997,575.2999999999997,651.5639999999996,737.0639999999999,524.0479999999998,482.28399999999976
-0.028399999999990655,836.3439999999997,705.7919999999998,911.3319999999997,1071.936,1096.2119999999998,880.6399999999998,781.0719999999999,879.4399999999998,628.1919999999998,762.7079999999997,909.5959999999998,575.2919999999997,651.5999999999997,737.0639999999999,524.0119999999997,482.3279999999997
-0.028199999999998226,836.3199999999997,705.8359999999997,911.3119999999997,1071.864,1096.1919999999998,880.6559999999997,781.0639999999999,879.4879999999997,628.2079999999999,762.7079999999999,909.6239999999996,575.3439999999997,651.5799999999997,737.0839999999998,524.0159999999998,482.3359999999997
-0.027999999999991587,836.3359999999997,705.8279999999997,911.3239999999998,1071.8759999999997,1096.1639999999998,880.6839999999999,781.0959999999998,879.4639999999997,628.2399999999998,762.6919999999998,909.6199999999997,575.3239999999997,651.6239999999998,737.0479999999999,523.9799999999996,482.2879999999997
-0.02779999999999916,836.3639999999996,705.8519999999996,911.2999999999996,1071.8759999999997,1096.1719999999998,880.6719999999998,781.0959999999998,879.5159999999998,628.2279999999998,762.7319999999997,909.6199999999997,575.2799999999997,651.6319999999998,737.0639999999999,524.0319999999998,482.2959999999997
-0.02759999999997831,836.3239999999998,705.8559999999995,911.3039999999997,1071.9039999999998,1096.1799999999996,880.6879999999998,781.0519999999999,879.4719999999998,628.2479999999998,762.6959999999997,909.6479999999998,575.3279999999997,651.6599999999999,737.0559999999998,524.0439999999998,482.28399999999976
