Time_s,Sensor_1_x_0.05000m_micrometers,Sensor_2_x_0.25000m_micrometers,Sensor_3_x_0.45000m_micrometers,Sensor_4_x_0.65000m_micrometers,Sensor_5_x_0.85000m_micrometers,Sensor_6_x_1.05000m_micrometers,Sensor_7_x_1.25000m_micrometers,Sensor_8_x_1.45000m_micrometers,Sensor_9_x_1.65000m_micrometers,Sensor_10_x_1.85000m_micrometers,Sensor_11_x_2.05000m_micrometers,Sensor_12_x_2.25000m_micrometers,Sensor_13_x_2.45000m_micrometers,Sensor_14_x_2.65000m_micrometers,Sensor_15_x_2.85000m_micrometers,Sensor_16_x_3.05000m_micrometers
-0.02999999999999936,341.88799999999964,175.55199999999974,330.9799999999996,473.58399999999983,498.54399999999976,307.79199999999975,226.84799999999967,366.6039999999998,150.69599999999983,321.57599999999985,494.576,236.8199999999997,270.9639999999997,381.8839999999997,165.09199999999987,178.57199999999983
-0.02979999999999894,341.8839999999997,175.54799999999983,330.99999999999966,473.56799999999987,498.5199999999997,307.7759999999997,226.8279999999997,366.5679999999997,150.68399999999983,321.62399999999985,494.55199999999985,236.8199999999997,270.9799999999996,381.87599999999964,165.07199999999983,178.5919999999998
-0.029600000000000293,341.8599999999997,175.55999999999972,331.0119999999998,473.55999999999983,498.54399999999976,307.76799999999974,226.8359999999997,366.6159999999999,150.73999999999978,321.6239999999998,494.5119999999997,236.8279999999997,270.9759999999997,381.89999999999964,165.04799999999977,178.54399999999978
-0.02939999999999987,341.8439999999997,175.56399999999985,331.01999999999975,473.55999999999983,498.5799999999999,307.8079999999997,226.85599999999968,366.57999999999987,150.68399999999983,321.6159999999999,494.5359999999999,236.80399999999972,271.01199999999966,381.88799999999964,165.11599999999984,178.57999999999979
-0.029200000000000337,341.8279999999997,175.53199999999978,330.9799999999997,473.55199999999985,498.5359999999999,307.77999999999975,226.81199999999973,366.59599999999983,150.64799999999985,321.6399999999999,494.5319999999998,236.79999999999973,270.95199999999966,381.85599999999965,165.0719999999998,178.5599999999998
-0.028999999999999027,341.8999999999997,175.53199999999975,331.00399999999973,473.55199999999985,498.5359999999999,307.8239999999997,226.86399999999966,366.59999999999985,150.72799999999978,321.6479999999998,494.5399999999998,236.8399999999997,270.9759999999997,381.9119999999997,165.09999999999985,178.59199999999987
-0.02880000000000127,341.8719999999997,175.5359999999997,330.9719999999997,473.5319999999998,498.56399999999974,307.78399999999976,226.8519999999997,366.6039999999998,150.67599999999985,321.6159999999999,494.54399999999987,236.8279999999997,270.99199999999973,381.8959999999996,165.07999999999987,178.61199999999985
-0.02859999999999996,341.89199999999965,175.52799999999974,330.99599999999975,473.5959999999999,498.55999999999983,307.79199999999975,226.8199999999997,366.61199999999985,150.65999999999985,321.5999999999998,494.54399999999987,236.8079999999997,271.0039999999996,381.8839999999997,165.07999999999987,178.5679999999998
-0.028400000000000425,341.8839999999997,175.55599999999976,330.9919999999997,473.5279999999998,498.576,307.80399999999975,226.86399999999966,366.6039999999998,150.69999999999982,321.54399999999976,494.5479999999998,236.8279999999997,271.02799999999985,381.87599999999964,165.0559999999998,178.60399999999976
-0.02820000000000089,341.8839999999997,175.57999999999987,330.99599999999964,473.56399999999974,498.53999999999985,307.7879999999997,226.78799999999973,366.5759999999999,150.68799999999982,321.59999999999985,494.56799999999987,236.8399999999997,270.9679999999997,381.8839999999997,165.09199999999987,178.5719999999998
