0.583,0.14507,27.639
0.584,0.15588,15.636
0.585,0.16579,9.9956
0.586,0.17496,6.9617
0.587,0.18351,5.1621
0.588,0.19152,4.0131
0.589,0.19907,3.2364
0.59,0.20622,2.6869
0.591,0.213,2.2835
0.592,0.21946,1.9783
0.593,0.22562,1.7414
0.594,0.23152,1.5535
0.595,0.23717,1.4017
0.596,0.2426,1.277
0.597,0.24782,1.1732
0.598,0.25286,1.0858
0.599,0.25772,1.0112
0.6,0.26241,0.94713
0.601,0.26694,0.89149
0.602,0.27134,0.84283
0.603,0.2756,0.79998
0.604,0.27973,0.76199
0.605,0.28374,0.72812
0.607,0.29142,0.67042
0.608,0.2951,0.64568
0.609,0.29869,0.6232
0.61,0.30219,0.6027
0.611,0.3056,0.58393
0.612,0.30892,0.56669
0.613,0.31217,0.55081
0.614,0.31533,0.53613
0.615,0.31843,0.52254
0.616,0.32145,0.50991
0.617,0.32441,0.49815
0.618,0.3273,0.48717
0.619,0.33013,0.47691
0.62,0.3329,0.46729
0.621,0.33561,0.45826
0.622,0.33827,0.44977
0.623,0.34087,0.44176
0.624,0.34342,0.43421
0.625,0.34592,0.42707
0.626,0.34837,0.42031
0.627,0.35078,0.4139
0.628,0.35314,0.40782
0.629,0.35546,0.40203
0.63,0.35773,0.39653
0.631,0.35997,0.39128
0.632,0.36216,0.38628
0.633,0.36432,0.3815
0.634,0.36644,0.37693
0.635,0.36852,0.37256
0.636,0.37057,0.36837
0.638,0.37456,0.36051
0.639,0.37651,0.3568
0.64,0.37842,0.35325
0.641,0.3803,0.34982
0.642,0.38216,0.34653
0.643,0.38398,0.34335
0.644,0.38578,0.34029
0.645,0.38755,0.33733
0.646,0.38929,0.33447
0.647,0.39101,0.33172
0.648,0.39269,0.32905
0.649,0.39436,0.32647
0.65,0.396,0.32397
0.651,0.39761,0.32154
0.652,0.3992,0.3192
0.653,0.40077,0.31692
0.654,0.40232,0.31471
0.655,0.40384,0.31257
0.656,0.40534,0.31048
0.657,0.40682,0.30846
0.658,0.40828,0.30649
0.659,0.40972,0.30457
0.66,0.41114,0.3027
0.661,0.41254,0.30089
0.662,0.41393,0.29912
0.663,0.41529,0.29739
0.664,0.41663,0.29571
0.665,0.41796,0.29406
0.666,0.41927,0.29246
0.667,0.42056,0.2909
0.669,0.42309,0.28787
0.67,0.42433,0.28641
0.671,0.42555,0.28499
0.672,0.42676,0.28359
0.673,0.42795,0.28222
0.674,0.42913,0.28088
0.675,0.43029,0.27957
0.676,0.43144,0.27829
0.677,0.43257,0.27703
0.678,0.43369,0.27579
0.679,0.43479,0.27458
0.68,0.43588,0.2734
0.681,0.43696,0.27223
0.682,0.43802,0.27109
0.683,0.43907,0.26996
0.684,0.44011,0.26886
0.685,0.44113,0.26778
0.686,0.44214,0.26671
0.687,0.44314,0.26566
0.688,0.44412,0.26463
0.689,0.4451,0.26362
0.69,0.44606,0.26262
0.691,0.44701,0.26164
0.692,0.44794,0.26067
0.693,0.44887,0.25972
0.694,0.44978,0.25878
0.695,0.45069,0.25786
0.696,0.45158,0.25695
0.697,0.45246,0.25605
0.698,0.45333,0.25517
0.7,0.45504,0.25344
0.701,0.45588,0.25259
0.702,0.4567,0.25175
0.703,0.45752,0.25092
0.704,0.45833,0.25011
0.705,0.45912,0.2493
0.706,0.45991,0.2485
0.707,0.46069,0.24771
0.708,0.46146,0.24694
0.709,0.46222,0.24617
0.71,0.46296,0.24541
0.711,0.4637,0.24465
0.712,0.46443,0.24391
0.713,0.46516,0.24317
0.714,0.46587,0.24245
0.715,0.46657,0.24173
0.716,0.46726,0.24101
0.717,0.46795,0.24031
0.718,0.46862,0.23961
0.719,0.46929,0.23891
0.72,0.46995,0.23823
0.721,0.4706,0.23755
0.722,0.47124,0.23687
0.723,0.47188,0.23621
0.724,0.4725,0.23554
0.725,0.47312,0.23489
0.726,0.47373,0.23424
0.727,0.47433,0.23359
0.728,0.47492,0.23295
0.729,0.47551,0.23231
0.731,0.47665,0.23106
0.732,0.47721,0.23044
0.733,0.47777,0.22982
0.734,0.47831,0.22921
0.735,0.47885,0.2286
0.736,0.47938,0.22799
0.737,0.47991,0.22739
0.738,0.48042,0.22679
0.739,0.48093,0.2262
0.74,0.48143,0.22561
0.741,0.48192,0.22502
0.742,0.48241,0.22444
0.743,0.48289,0.22386
0.744,0.48336,0.22328
0.745,0.48383,0.22271
0.746,0.48428,0.22214
0.747,0.48474,0.22157
0.748,0.48518,0.22101
0.749,0.48562,0.22044
0.75,0.48605,0.21988
0.751,0.48647,0.21933
0.752,0.48688,0.21877
0.753,0.48729,0.21822
0.754,0.48769,0.21767
0.755,0.48809,0.21712
0.756,0.48848,0.21658
0.757,0.48886,0.21603
0.758,0.48924,0.21549
0.759,0.4896,0.21495
0.76,0.48997,0.21441
0.762,0.49067,0.21334
0.763,0.49101,0.21281
0.764,0.49135,0.21227
0.765,0.49168,0.21174
0.766,0.492,0.21121
